Temp,Pork,Fish,Chicken
25.03,1027.45,1022.5,1028.28
25.83,1027.47,1022.52,1028.3
25.69,1027.46,1022.54,1028.32
25.55,1027.45,1022.52,1028.31
25.45,1027.44,1022.54,1028.3
25.43,1027.43,1022.52,1028.32
25.21,1027.45,1022.51,1028.31
25.08,1027.44,1022.53,1028.33
25.16,1027.43,1022.51,1028.32
25.15,1027.45,1022.5,1028.31
25.04,1027.47,1022.52,1028.3
25.11,1027.46,1022.51,1028.32
25.11,1027.45,1022.53,1028.34
25.25,1027.47,1022.51,1028.36
25.25,1027.46,1022.53,1028.35
25.12,1027.45,1022.51,1028.34
25.05,1027.47,1022.53,1028.33
25.2,1027.49,1022.51,1028.32
25.31,1027.51,1022.5,1028.34
25.18,1027.53,1022.52,1028.33
25.07,1027.52,1022.54,1028.35
25.07,1027.54,1022.52,1028.37
24.92,1027.56,1022.51,1028.36
25.08,1027.55,1022.53,1028.35
25.19,1027.54,1022.51,1028.37
25.19,1027.53,1022.53,1028.36
25.28,1027.52,1022.51,1028.38
25.36,1027.54,1022.5,1028.4
25.86,1027.56,1022.52,1028.39
26.51,1027.58,1022.51,1028.41
25.91,1027.57,1022.5,1028.43
25.51,1027.59,1022.52,1028.45
25.51,1027.61,1022.54,1028.47
25.44,1027.6,1022.52,1028.46
25.24,1027.59,1022.51,1028.48
25.21,1027.61,1022.5,1028.5
25.2,1027.63,1022.48,1028.52
25.16,1027.65,1022.46,1028.54
25.2,1027.67,1022.48,1028.53
25.18,1027.66,1022.5,1028.52
25.07,1027.68,1022.48,1028.51
25.11,1027.7,1022.5,1028.5
25.06,1027.72,1022.52,1028.49
25.03,1027.71,1022.51,1028.48
25.03,1027.73,1022.53,1028.5
25.02,1027.72,1022.55,1028.52
25.07,1027.71,1022.57,1028.51
25.1,1027.73,1022.56,1028.5
25.05,1027.72,1022.54,1028.49
25.06,1027.74,1022.56,1028.48
24.94,1027.73,1022.54,1028.47
24.87,1027.72,1022.52,1028.49
24.81,1027.74,1022.54,1028.51
24.82,1027.73,1022.56,1028.5
24.91,1027.72,1022.58,1028.52
25.01,1027.74,1022.57,1028.54
25.08,1027.73,1022.59,1028.53
25.09,1027.72,1022.61,1028.55
25.03,1027.74,1022.63,1028.57
24.87,1027.76,1022.62,1028.56
24.93,1027.75,1022.64,1028.55
24.91,1027.74,1022.63,1028.54
24.94,1027.73,1022.65,1028.56
24.93,1027.75,1022.67,1028.58
24.93,1027.74,1022.65,1028.6
24.89,1027.76,1022.63,1028.59
24.81,1027.78,1022.62,1028.58
24.72,1027.77,1022.64,1028.6
24.68,1027.79,1022.66,1028.59
24.61,1027.78,1022.64,1028.61
24.72,1027.77,1022.66,1028.6
24.77,1027.79,1022.64,1028.62
24.78,1027.78,1022.63,1028.64
24.8,1027.77,1022.65,1028.63
24.84,1027.76,1022.67,1028.65
24.94,1027.75,1022.65,1028.67
25.02,1027.77,1022.63,1028.69
25.1,1027.76,1022.62,1028.71
25,1027.75,1022.64,1028.73
24.99,1027.77,1022.66,1028.72
25.08,1027.79,1022.68,1028.74
25.14,1027.78,1022.66,1028.76
25.13,1027.8,1022.68,1028.78
25.1,1027.79,1022.7,1028.8
25.1,1027.78,1022.72,1028.79
25.1,1027.77,1022.74,1028.78
25.16,1027.79,1022.72,1028.77
25.13,1027.78,1022.74,1028.79
25.06,1027.8,1022.76,1028.81
25.06,1027.82,1022.78,1028.83
25.07,1027.81,1022.8,1028.85
24.93,1027.8,1022.82,1028.84
24.87,1027.82,1022.84,1028.86
24.86,1027.81,1022.82,1028.88
24.85,1027.8,1022.84,1028.87
24.84,1027.82,1022.82,1028.89
24.77,1027.81,1022.84,1028.91
24.87,1027.8,1022.82,1028.93
24.94,1027.82,1022.84,1028.95
24.93,1027.84,1022.82,1028.94
25,1027.86,1022.8,1028.93
25.05,1027.85,1022.82,1028.92
24.83,1027.84,1022.84,1028.94
24.99,1027.86,1022.82,1028.93
24.96,1027.85,1022.84,1028.92
24.8,1027.84,1022.86,1028.91
24.85,1027.86,1022.84,1028.9
24.98,1027.88,1022.82,1028.89
24.99,1027.87,1022.84,1028.91
24.95,1027.86,1022.82,1028.9
24.88,1027.88,1022.84,1028.89
24.93,1027.9,1022.82,1028.88
24.93,1027.92,1022.84,1028.87
24.77,1027.94,1022.86,1028.86
24.67,1027.96,1022.84,1028.85
24.59,1027.98,1022.82,1028.87
24.7,1028,1022.8,1028.89
24.78,1027.99,1022.82,1028.91
24.76,1028.01,1022.84,1028.9
24.84,1028.03,1022.82,1028.89
24.9,1028.02,1022.8,1028.91
24.88,1028.04,1022.79,1028.9
24.9,1028.03,1022.78,1028.89
24.74,1028.02,1022.8,1028.91
24.68,1028.04,1022.82,1028.93
24.73,1028.03,1022.84,1028.92
24.71,1028.02,1022.86,1028.94
24.85,1028.01,1022.84,1028.96
24.5,1028.03,1022.86,1028.98
24.46,1028.05,1022.84,1028.97
24.61,1028.07,1022.86,1028.99
24.81,1028.06,1022.84,1029.01
24.87,1028.08,1022.82,1029
24.81,1028.07,1022.84,1028.99
24.93,1028.06,1022.86,1028.98
25.12,1028.05,1022.84,1028.97
25.11,1028.07,1022.86,1028.99
25.04,1028.09,1022.88,1029.01
24.98,1028.08,1022.86,1029
24.63,1028.07,1022.84,1029.02
24.5,1028.06,1022.82,1029.01
24.46,1028.05,1022.84,1029.03
24.48,1028.04,1022.82,1029.05
24.46,1028.03,1022.84,1029.04
24.29,1028.02,1022.86,1029.03
24.35,1028.01,1022.88,1029.02
24.31,1028.03,1022.9,1029.04
24.4,1028.02,1022.92,1029.06
24.48,1028.04,1022.91,1029.08
24.42,1028.03,1022.93,1029.07
24.33,1028.05,1022.95,1029.06
24.34,1028.04,1022.93,1029.08
24.47,1028.06,1022.95,1029.07
24.44,1028.05,1022.97,1029.06
24.32,1028.04,1022.99,1029.05
24.37,1028.06,1022.97,1029.07
24.43,1028.05,1022.99,1029.09
24.53,1028.04,1022.97,1029.11
24.59,1028.03,1022.95,1029.13
24.6,1028.05,1022.93,1029.15
24.76,1028.04,1022.95,1029.17
24.81,1028.06,1022.93,1029.19
24.92,1028.05,1022.95,1029.21
24.87,1028.04,1022.97,1029.23
24.77,1028.06,1022.99,1029.25
24.66,1028.08,1023.01,1029.27
24.46,1028.1,1023,1029.26
24.51,1028.09,1022.98,1029.28
24.44,1028.08,1022.96,1029.27
24.5,1028.1,1022.98,1029.29
24.62,1028.12,1022.96,1029.28
24.74,1028.11,1022.98,1029.3
24.73,1028.1,1023,1029.29
24.51,1028.12,1023.02,1029.31
24.61,1028.14,1023.01,1029.3
24.62,1028.16,1023,1029.32
24.73,1028.15,1022.98,1029.31
24.99,1028.17,1022.96,1029.33
24.69,1028.19,1022.94,1029.35
24.52,1028.18,1022.96,1029.37
24.46,1028.2,1022.94,1029.36
24.66,1028.19,1022.96,1029.38
24.67,1028.21,1022.94,1029.37
24.81,1028.23,1022.96,1029.36
24.8,1028.25,1022.98,1029.38
24.81,1028.27,1023,1029.4
24.74,1028.29,1022.98,1029.42
24.69,1028.28,1022.96,1029.41
24.79,1028.27,1022.94,1029.43
24.57,1028.29,1022.92,1029.45
24.63,1028.31,1022.91,1029.47
24.78,1028.33,1022.9,1029.46
25.01,1028.32,1022.92,1029.45
24.69,1028.31,1022.94,1029.47
24.69,1028.33,1022.96,1029.49
24.69,1028.35,1022.98,1029.51
24.29,1028.34,1022.96,1029.53
24.45,1028.33,1022.98,1029.55
24.26,1028.35,1022.96,1029.54
24.32,1028.34,1022.98,1029.53
24.43,1028.33,1022.96,1029.55
24.16,1028.35,1022.94,1029.57
24.28,1028.37,1022.96,1029.56
24.09,1028.39,1022.94,1029.58
24.04,1028.38,1022.96,1029.6
24.24,1028.37,1022.94,1029.59
24.38,1028.39,1022.96,1029.61
24.48,1028.41,1022.94,1029.6
24.6,1028.43,1022.96,1029.62
24.48,1028.45,1022.98,1029.64
24.57,1028.44,1022.96,1029.63
24.64,1028.46,1022.98,1029.62
24.6,1028.48,1023,1029.61
24.6,1028.47,1022.98,1029.6
24.75,1028.46,1023,1029.59
24.74,1028.45,1022.98,1029.61
24.8,1028.47,1022.96,1029.6
24.81,1028.46,1022.98,1029.62
24.67,1028.48,1023,1029.61
24.71,1028.5,1022.98,1029.63
24.69,1028.52,1023,1029.62
24.82,1028.51,1023.02,1029.64
25.07,1028.5,1023.01,1029.63
25.07,1028.49,1023,1029.65
25.07,1028.48,1023.02,1029.67
24.96,1028.47,1023.01,1029.69
25.01,1028.46,1023,1029.68
25.14,1028.45,1022.98,1029.7
25.26,1028.47,1022.96,1029.72
24.93,1028.46,1022.98,1029.74
24.96,1028.48,1022.96,1029.76
24.86,1028.47,1022.98,1029.78
25.13,1028.46,1023,1029.8
25.1,1028.48,1023.02,1029.82
25.17,1028.5,1023.04,1029.84
25.1,1028.52,1023.03,1029.83
25.18,1028.54,1023.05,1029.85
25.05,1028.53,1023.04,1029.84
25.15,1028.55,1023.03,1029.86
25.04,1028.54,1023.05,1029.85
24.98,1028.56,1023.07,1029.87
25.04,1028.58,1023.05,1029.86
25.05,1028.57,1023.04,1029.88
25.14,1028.59,1023.06,1029.9
25.16,1028.58,1023.08,1029.89
25.02,1028.6,1023.06,1029.88
25.28,1028.62,1023.08,1029.9
25.38,1028.61,1023.06,1029.89
25.2,1028.63,1023.04,1029.91
25.2,1028.62,1023.06,1029.93
25.21,1028.61,1023.08,1029.95
25.16,1028.6,1023.06,1029.97
25.15,1028.59,1023.04,1029.96
25.22,1028.58,1023.06,1029.95
25.02,1028.6,1023.04,1029.94
25.05,1028.59,1023.06,1029.93
24.78,1028.61,1023.04,1029.92
24.81,1028.63,1023.06,1029.91
24.83,1028.62,1023.04,1029.9
24.88,1028.64,1023.03,1029.92
24.73,1028.63,1023.05,1029.91
25.06,1028.65,1023.04,1029.9
25.19,1028.67,1023.06,1029.92
25.05,1028.69,1023.04,1029.94
24.98,1028.71,1023.06,1029.96
24.98,1028.73,1023.04,1029.95
24.81,1028.72,1023.06,1029.94
24.82,1028.74,1023.04,1029.96
24.55,1028.76,1023.03,1029.95
24.62,1028.75,1023.02,1029.94
24.7,1028.77,1023.04,1029.93
24.86,1028.76,1023.03,1029.95
25,1028.75,1023.02,1029.97
24.8,1028.74,1023.01,1029.96
24.86,1028.76,1023,1029.98
25.02,1028.78,1023.02,1029.97
24.87,1028.8,1023.04,1029.99
24.87,1028.82,1023.03,1030.01
24.98,1028.84,1023.02,1030.03
25.06,1028.86,1023.01,1030.02
24.97,1028.85,1023,1030.04
24.92,1028.84,1023.02,1030.06
24.89,1028.86,1023.04,1030.08
24.66,1028.88,1023.06,1030.1
24.77,1028.87,1023.08,1030.12
24.93,1028.89,1023.06,1030.14
24.63,1028.91,1023.04,1030.16
24.76,1028.9,1023.03,1030.15
24.81,1028.89,1023.05,1030.17
24.68,1028.91,1023.07,1030.19
24.79,1028.93,1023.05,1030.18
24.74,1028.92,1023.07,1030.17
24.67,1028.91,1023.09,1030.19
24.66,1028.9,1023.07,1030.21
24.72,1028.89,1023.09,1030.2
24.58,1028.88,1023.11,1030.22
24.68,1028.87,1023.13,1030.24
24.73,1028.86,1023.15,1030.26
24.78,1028.85,1023.17,1030.28
24.76,1028.87,1023.16,1030.27
24.58,1028.89,1023.18,1030.26
24.69,1028.91,1023.2,1030.25
24.77,1028.9,1023.18,1030.24
24.96,1028.92,1023.16,1030.23
25.31,1028.94,1023.18,1030.25
25.27,1028.93,1023.2,1030.24
25.21,1028.92,1023.18,1030.26
25.11,1028.91,1023.16,1030.25
24.92,1028.9,1023.15,1030.27
24.8,1028.92,1023.14,1030.29
24.6,1028.94,1023.13,1030.28
24.59,1028.93,1023.15,1030.27
24.41,1028.95,1023.14,1030.26
24.51,1028.94,1023.13,1030.28
24.52,1028.93,1023.15,1030.3
24.52,1028.92,1023.17,1030.29
24.3,1028.94,1023.19,1030.31
24.67,1028.96,1023.17,1030.33
24.59,1028.98,1023.19,1030.32
24.37,1028.97,1023.17,1030.31
24.26,1028.99,1023.16,1030.33
24.54,1028.98,1023.15,1030.35
24.43,1029,1023.14,1030.37
24.39,1028.99,1023.16,1030.36
24.45,1029.01,1023.15,1030.38
24.35,1029.03,1023.17,1030.4
24.27,1029.05,1023.19,1030.39
24.4,1029.04,1023.17,1030.41
24.43,1029.06,1023.16,1030.4
24.43,1029.08,1023.18,1030.42
24.29,1029.07,1023.16,1030.44
24.19,1029.06,1023.18,1030.46
24.22,1029.05,1023.2,1030.45
24.23,1029.04,1023.22,1030.44
24.16,1029.03,1023.24,1030.43
24.19,1029.02,1023.22,1030.45
24.17,1029.01,1023.2,1030.47
24.11,1029,1023.18,1030.49
24.11,1028.99,1023.16,1030.48
24.01,1029.01,1023.15,1030.47
23.95,1029,1023.17,1030.46
24.23,1028.99,1023.16,1030.45
24.27,1029.01,1023.18,1030.47
24.09,1029,1023.16,1030.46
24.13,1029.02,1023.18,1030.48
24.01,1029.04,1023.2,1030.47
23.97,1029.06,1023.18,1030.46
23.91,1029.05,1023.2,1030.45
23.93,1029.07,1023.18,1030.47
23.96,1029.09,1023.16,1030.46
23.98,1029.08,1023.18,1030.45
24,1029.1,1023.2,1030.44
24.06,1029.12,1023.18,1030.46
23.92,1029.11,1023.16,1030.45
23.97,1029.13,1023.18,1030.47
24,1029.12,1023.16,1030.46
24.06,1029.11,1023.18,1030.48
23.94,1029.1,1023.16,1030.47
23.86,1029.12,1023.15,1030.49
23.85,1029.11,1023.14,1030.48
23.87,1029.13,1023.13,1030.47
23.93,1029.12,1023.15,1030.49
23.86,1029.14,1023.14,1030.48
23.75,1029.13,1023.13,1030.5
23.97,1029.15,1023.12,1030.49
23.92,1029.14,1023.1,1030.48
23.96,1029.16,1023.12,1030.47
24.1,1029.15,1023.14,1030.49
23.95,1029.17,1023.13,1030.51
24,1029.19,1023.12,1030.53
23.97,1029.21,1023.1,1030.55
23.91,1029.2,1023.08,1030.54
23.97,1029.22,1023.06,1030.53
23.97,1029.21,1023.08,1030.55
23.99,1029.2,1023.06,1030.54
23.94,1029.22,1023.08,1030.53
23.78,1029.24,1023.06,1030.52
23.96,1029.23,1023.04,1030.54
24,1029.25,1023.06,1030.53
24.02,1029.24,1023.08,1030.55
23.92,1029.23,1023.06,1030.57
23.72,1029.25,1023.08,1030.56
23.82,1029.24,1023.06,1030.55
23.71,1029.26,1023.04,1030.54
23.72,1029.28,1023.03,1030.56
23.72,1029.3,1023.02,1030.58
23.69,1029.29,1023.01,1030.57
23.74,1029.28,1023.03,1030.59
23.7,1029.3,1023.05,1030.58
23.77,1029.29,1023.04,1030.6
23.76,1029.31,1023.03,1030.62
23.81,1029.33,1023.02,1030.61
23.84,1029.32,1023.04,1030.63
23.74,1029.34,1023.06,1030.62
23.77,1029.33,1023.04,1030.64
23.84,1029.32,1023.03,1030.63
23.94,1029.34,1023.05,1030.62
23.92,1029.36,1023.04,1030.61
23.82,1029.38,1023.03,1030.6
23.75,1029.37,1023.02,1030.59
23.68,1029.36,1023.04,1030.61
23.73,1029.38,1023.06,1030.63
24,1029.4,1023.08,1030.65
23.83,1029.39,1023.1,1030.64
23.85,1029.41,1023.12,1030.66
24.03,1029.4,1023.1,1030.68
23.77,1029.42,1023.08,1030.67
23.65,1029.44,1023.1,1030.66
23.94,1029.46,1023.12,1030.65
23.93,1029.45,1023.14,1030.67
24.01,1029.44,1023.13,1030.66
24.1,1029.43,1023.12,1030.65
24.21,1029.42,1023.14,1030.64
24.24,1029.44,1023.13,1030.63
24.29,1029.46,1023.15,1030.62
24.21,1029.48,1023.17,1030.64
24.22,1029.47,1023.16,1030.63
24.18,1029.46,1023.15,1030.62
24.11,1029.48,1023.14,1030.61
24.1,1029.5,1023.13,1030.6
23.95,1029.52,1023.15,1030.62
24,1029.54,1023.17,1030.61
23.92,1029.56,1023.19,1030.63
23.93,1029.55,1023.21,1030.65
24,1029.57,1023.23,1030.67
24.05,1029.56,1023.21,1030.69
24.14,1029.58,1023.23,1030.68
24.14,1029.57,1023.21,1030.67
23.93,1029.59,1023.23,1030.66
23.86,1029.58,1023.25,1030.65
24.14,1029.57,1023.27,1030.67
24.27,1029.59,1023.26,1030.69
24.02,1029.61,1023.25,1030.71
24.06,1029.6,1023.23,1030.73
24.09,1029.59,1023.21,1030.75
24.14,1029.58,1023.19,1030.77
24.16,1029.57,1023.21,1030.79
24.11,1029.56,1023.23,1030.81
23.93,1029.55,1023.25,1030.83
23.84,1029.57,1023.27,1030.82
23.81,1029.56,1023.29,1030.81
23.87,1029.58,1023.31,1030.8
24.1,1029.57,1023.3,1030.79
24.31,1029.59,1023.29,1030.81
24.45,1029.58,1023.28,1030.83
24.38,1029.6,1023.27,1030.82
24.58,1029.59,1023.26,1030.81
25.06,1029.58,1023.25,1030.83
24.9,1029.57,1023.27,1030.85
24.38,1029.56,1023.26,1030.87
24.57,1029.55,1023.25,1030.86
24.66,1029.54,1023.23,1030.85
24.74,1029.53,1023.25,1030.84
24.71,1029.55,1023.23,1030.83
24.72,1029.57,1023.25,1030.85
24.65,1029.59,1023.23,1030.87
24.75,1029.58,1023.25,1030.89
24.75,1029.6,1023.27,1030.88
24.75,1029.62,1023.26,1030.87
24.77,1029.64,1023.28,1030.86
24.69,1029.63,1023.3,1030.85
24.88,1029.62,1023.29,1030.84
24.93,1029.61,1023.28,1030.86
24.91,1029.6,1023.27,1030.85
24.89,1029.62,1023.29,1030.84
24.97,1029.64,1023.31,1030.83
24.97,1029.66,1023.3,1030.85
24.95,1029.68,1023.32,1030.84
24.7,1029.7,1023.34,1030.83
24.81,1029.72,1023.36,1030.85
24.93,1029.74,1023.38,1030.87
24.98,1029.76,1023.4,1030.89
24.85,1029.78,1023.39,1030.91
24.89,1029.8,1023.41,1030.93
24.8,1029.82,1023.43,1030.92
24.77,1029.81,1023.45,1030.91
25.01,1029.83,1023.44,1030.93
25.47,1029.85,1023.43,1030.95
25.63,1029.87,1023.45,1030.97
25.47,1029.89,1023.47,1030.99
25.76,1029.91,1023.49,1030.98
25.51,1029.93,1023.51,1031
25.35,1029.95,1023.5,1031.02
25.36,1029.97,1023.49,1031.01
25.15,1029.99,1023.51,1031
25.03,1030.01,1023.5,1030.99
25.08,1030,1023.52,1031.01
25.01,1030.02,1023.51,1031.03
24.99,1030.01,1023.53,1031.05
24.92,1030.03,1023.55,1031.07
24.93,1030.02,1023.57,1031.06
24.99,1030.01,1023.59,1031.08
24.99,1030,1023.58,1031.1
25.33,1030.02,1023.6,1031.09
25.35,1030.01,1023.59,1031.08
25.5,1030,1023.61,1031.1
25.46,1029.99,1023.63,1031.09
25.4,1030.01,1023.65,1031.11
25.35,1030,1023.64,1031.13
25.33,1030.02,1023.63,1031.12
25.3,1030.04,1023.65,1031.14
25.32,1030.06,1023.67,1031.13
25.26,1030.08,1023.66,1031.15
25.14,1030.1,1023.65,1031.14
25.11,1030.12,1023.67,1031.16
25.59,1030.14,1023.66,1031.18
26.02,1030.16,1023.65,1031.17
26.13,1030.18,1023.67,1031.19
26.18,1030.2,1023.66,1031.18
26.19,1030.22,1023.65,1031.17
26.19,1030.24,1023.67,1031.16
26.2,1030.26,1023.69,1031.15
26.19,1030.25,1023.68,1031.14
26.21,1030.27,1023.67,1031.13
26.25,1030.29,1023.69,1031.15
26.28,1030.31,1023.68,1031.17
26.29,1030.33,1023.67,1031.19
26.29,1030.35,1023.66,1031.21
26.31,1030.37,1023.68,1031.2
26.24,1030.39,1023.67,1031.19
26.25,1030.38,1023.69,1031.21
26.26,1030.4,1023.71,1031.23
26.27,1030.42,1023.7,1031.25
26.26,1030.44,1023.69,1031.24
26.2,1030.43,1023.71,1031.26
26.17,1030.45,1023.73,1031.28
26.16,1030.44,1023.72,1031.27
26.16,1030.46,1023.71,1031.29
26.18,1030.48,1023.7,1031.31
26.2,1030.47,1023.69,1031.3
26.18,1030.46,1023.68,1031.29
26.17,1030.48,1023.7,1031.31
26.16,1030.47,1023.72,1031.3
26.12,1030.46,1023.71,1031.32
26.18,1030.48,1023.7,1031.31
26.14,1030.5,1023.69,1031.33
26.17,1030.52,1023.71,1031.32
26.13,1030.51,1023.7,1031.31
26.09,1030.5,1023.69,1031.3
26.1,1030.52,1023.71,1031.32
26.06,1030.51,1023.7,1031.34
26.01,1030.53,1023.69,1031.33
26.08,1030.55,1023.68,1031.32
26.15,1030.57,1023.67,1031.31
26.17,1030.56,1023.69,1031.33
26.18,1030.58,1023.68,1031.32
26.12,1030.57,1023.67,1031.31
26.12,1030.59,1023.66,1031.33
26.11,1030.58,1023.68,1031.32
26.1,1030.57,1023.67,1031.31
26.16,1030.59,1023.66,1031.33
26.07,1030.58,1023.68,1031.32
26.03,1030.6,1023.67,1031.31
26.06,1030.62,1023.66,1031.3
26.14,1030.61,1023.65,1031.29
26.1,1030.6,1023.67,1031.28
26.06,1030.59,1023.66,1031.27
26.06,1030.61,1023.68,1031.29
26.03,1030.63,1023.67,1031.31
26.04,1030.65,1023.66,1031.33
26.14,1030.64,1023.68,1031.32
26.21,1030.63,1023.7,1031.31
26.2,1030.62,1023.72,1031.3
26.27,1030.61,1023.74,1031.32
26.23,1030.63,1023.76,1031.34
26.16,1030.62,1023.75,1031.36
26.19,1030.61,1023.74,1031.35
26.17,1030.6,1023.73,1031.34
26.18,1030.62,1023.72,1031.36
26.15,1030.61,1023.71,1031.38
26.2,1030.6,1023.7,1031.37
26.21,1030.62,1023.69,1031.39
26.2,1030.64,1023.68,1031.38
26.27,1030.66,1023.7,1031.4
26.29,1030.68,1023.69,1031.42
26.26,1030.67,1023.71,1031.41
26.25,1030.66,1023.73,1031.43
26.28,1030.65,1023.75,1031.42
26.25,1030.64,1023.77,1031.44
26.28,1030.66,1023.76,1031.43
26.23,1030.68,1023.75,1031.45
26.2,1030.67,1023.77,1031.44
26.2,1030.66,1023.79,1031.46
26.25,1030.68,1023.78,1031.48
26.28,1030.7,1023.77,1031.5
26.29,1030.69,1023.76,1031.52
26.25,1030.68,1023.75,1031.51
26.3,1030.7,1023.77,1031.5
26.28,1030.72,1023.76,1031.49
26.27,1030.71,1023.75,1031.48
26.3,1030.73,1023.77,1031.5
26.27,1030.75,1023.76,1031.52
26.24,1030.74,1023.78,1031.51
26.27,1030.73,1023.8,1031.5
26.24,1030.75,1023.79,1031.49
26.23,1030.74,1023.81,1031.48
26.24,1030.73,1023.83,1031.5
26.24,1030.75,1023.82,1031.49
26.26,1030.74,1023.84,1031.48
26.26,1030.76,1023.86,1031.47
26.18,1030.78,1023.88,1031.46
26.2,1030.77,1023.86,1031.48
26.09,1030.79,1023.85,1031.47
26.11,1030.81,1023.84,1031.46
26.2,1030.8,1023.86,1031.48
26.23,1030.79,1023.88,1031.47
26.12,1030.78,1023.86,1031.46
26.07,1030.77,1023.85,1031.45
26.17,1030.79,1023.87,1031.44
26.2,1030.78,1023.85,1031.46
26.24,1030.77,1023.87,1031.45
26.25,1030.79,1023.85,1031.44
26.25,1030.78,1023.87,1031.43
26.26,1030.8,1023.89,1031.42
26.2,1030.79,1023.88,1031.41
26.26,1030.81,1023.86,1031.4
26.28,1030.8,1023.85,1031.39
26.31,1030.82,1023.84,1031.41
26.23,1030.81,1023.86,1031.4
26.23,1030.83,1023.88,1031.39
26.28,1030.82,1023.9,1031.41
26.26,1030.84,1023.92,1031.4
26.27,1030.83,1023.94,1031.42
26.22,1030.85,1023.93,1031.44
26.21,1030.84,1023.95,1031.46
26.25,1030.83,1023.94,1031.45
26.29,1030.85,1023.93,1031.47
26.27,1030.84,1023.95,1031.49
26.28,1030.86,1023.97,1031.51
26.29,1030.88,1023.96,1031.5
26.28,1030.87,1023.95,1031.49
26.32,1030.89,1023.94,1031.51
26.33,1030.88,1023.96,1031.53
26.34,1030.87,1023.98,1031.55
26.35,1030.86,1024,1031.57
26.37,1030.88,1024.02,1031.59
26.38,1030.87,1024.01,1031.61
26.37,1030.86,1024,1031.63
26.38,1030.88,1023.99,1031.65
26.39,1030.87,1024.01,1031.67
26.4,1030.86,1024.03,1031.66
26.41,1030.85,1024.05,1031.68
26.41,1030.87,1024.07,1031.67
26.42,1030.89,1024.03,1031.66
26.42,1030.91,1024.03,1031.65
26.43,1030.9,1024.03,1031.65
26.42,1030.89,1024.06,1031.67
26.42,1030.88,1024.04,1031.66
26.44,1030.87,1024.03,1031.65
26.36,1030.86,1024.06,1031.67
26.26,1030.88,1024.09,1031.69
26.12,1030.9,1024.11,1031.68
26.06,1030.89,1024.14,1031.66
26.12,1030.91,1024.17,1031.65
26.12,1030.9,1024.15,1031.67
26.04,1030.89,1024.13,1031.69
26.07,1030.88,1024.15,1031.68
26.03,1030.87,1024.13,1031.66
26.02,1030.86,1024.15,1031.68
26.02,1030.85,1024.13,1031.66
25.96,1030.87,1024.12,1031.65
25.96,1030.86,1024.14,1031.65
25.95,1030.85,1024.17,1031.67
25.93,1030.87,1024.2,1031.69
25.91,1030.89,1024.23,1031.68
25.9,1030.88,1024.21,1031.7
25.81,1030.87,1024.19,1031.72
25.85,1030.86,1024.18,1031.74
25.85,1030.85,1024.2,1031.72
25.8,1030.84,1024.23,1031.74
25.82,1030.83,1024.21,1031.72
25.79,1030.85,1024.19,1031.71
25.76,1030.84,1024.18,1031.73
25.74,1030.83,1024.17,1031.75
25.74,1030.82,1024.2,1031.77
25.78,1030.84,1024.19,1031.75
25.79,1030.83,1024.21,1031.77
25.82,1030.82,1024.19,1031.75
25.84,1030.84,1024.21,1031.74
25.88,1030.86,1024.19,1031.76
25.89,1030.88,1024.18,1031.75
25.93,1030.9,1024.2,1031.74
25.96,1030.92,1024.23,1031.76
26.01,1030.94,1024.26,1031.78
26.05,1030.96,1024.29,1031.77
26.11,1030.95,1024.32,1031.79
26.18,1030.97,1024.3,1031.81
26.19,1030.96,1024.33,1031.8
26.19,1030.95,1024.31,1031.82
26.16,1030.94,1024.3,1031.81
26.15,1030.93,1024.33,1031.8
26.16,1030.95,1024.31,1031.82
26.15,1030.97,1024.34,1031.84
26.18,1030.99,1024.32,1031.86
26.24,1031.01,1024.3,1031.85
26.25,1031,1024.29,1031.87
26.2,1031.02,1024.27,1031.89
26.18,1031.04,1024.3,1031.91
26.22,1031.06,1024.29,1031.89
26.19,1031.05,1024.32,1031.87
26.15,1031.04,1024.35,1031.86
26.23,1031.06,1024.33,1031.85
26.23,1031.08,1024.36,1031.87
26.22,1031.1,1024.39,1031.89
26.24,1031.09,1024.42,1031.87
26.29,1031.11,1024.41,1031.89
26.29,1031.1,1024.44,1031.87
26.27,1031.12,1024.46,1031.86
26.24,1031.11,1024.49,1031.85
26.24,1031.1,1024.52,1031.87
26.3,1031.09,1024.5,1031.86
26.35,1031.11,1024.52,1031.85
26.32,1031.13,1024.5,1031.87
26.38,1031.12,1024.48,1031.86
26.42,1031.11,1024.51,1031.85
26.46,1031.1,1024.49,1031.83
26.49,1031.12,1024.52,1031.81
26.52,1031.11,1024.55,1031.83
26.61,1031.1,1024.58,1031.81
26.59,1031.09,1024.61,1031.8
26.59,1031.08,1024.63,1031.82
26.56,1031.07,1024.61,1031.81
26.58,1031.09,1024.59,1031.8
26.59,1031.11,1024.58,1031.82
26.55,1031.1,1024.57,1031.84
26.65,1031.12,1024.56,1031.82
26.6,1031.14,1024.55,1031.84
26.56,1031.13,1024.58,1031.86
26.59,1031.12,1024.61,1031.88
26.59,1031.14,1024.63,1031.9
26.59,1031.13,1024.61,1031.92
26.53,1031.12,1024.59,1031.94
26.58,1031.11,1024.58,1031.96
26.52,1031.13,1024.57,1031.98
26.55,1031.15,1024.56,1032
26.62,1031.14,1024.59,1031.98
26.63,1031.13,1024.62,1032
26.66,1031.12,1024.64,1031.98
26.64,1031.14,1024.62,1031.97
26.64,1031.13,1024.64,1031.99
