Temp,Fish,Label
25.7,1026.09,Rotting
25.74,1026.07,Rotting
25.76,1026.05,Rotting
25.81,1026.03,Rotting
25.8,1026.02,Rotting
25.81,1026.01,Rotting
25.74,1026,Rotting
25.72,1025.99,Rotting
25.74,1026.01,Rotting
25.71,1026.03,Rotting
25.72,1026.02,Rotting
25.71,1026.01,Rotting
25.73,1026,Rotting
25.7,1026.02,Rotting
25.68,1026.01,Rotting
25.69,1026.03,Rotting
25.7,1026.02,Rotting
25.72,1026.01,Rotting
25.72,1026,Rotting
25.72,1025.99,Rotting
25.69,1026.01,Rotting
25.69,1026.03,Rotting
25.68,1026.05,Rotting
25.73,1026.03,Rotting
25.76,1026.05,Rotting
25.79,1026.07,Rotting
25.77,1026.09,Rotting
25.78,1026.07,Rotting
25.78,1026.09,Rotting
25.81,1026.07,Rotting
25.85,1026.05,Rotting
25.84,1026.03,Rotting
25.89,1026.02,Rotting
25.88,1026.05,Rotting
25.88,1026.07,Rotting
25.93,1026.05,Rotting
25.92,1026.03,Rotting
25.95,1026.05,Rotting
25.94,1026.03,Rotting
25.96,1026.02,Rotting
25.96,1026.05,Rotting
25.99,1026.07,Rotting
26.08,1026.05,Rotting
26.12,1026.03,Rotting
26.16,1026.05,Rotting
26.19,1026.03,Rotting
26.19,1026.02,Rotting
26.18,1026.01,Rotting
26.17,1026.03,Rotting
26.16,1026.02,Rotting
26.24,1026.05,Rotting
26.25,1026.03,Rotting
26.21,1026.02,Rotting
26.23,1026.01,Rotting
26.23,1026,Rotting
26.35,1026.02,Rotting
26.43,1026.01,Rotting
26.53,1026.03,Rotting
26.58,1026.02,Rotting
26.65,1026.01,Rotting
26.73,1026.03,Rotting
26.76,1026.02,Rotting
26.78,1026.01,Rotting
26.86,1026.03,Rotting
26.84,1026.05,Rotting
26.86,1026.07,Rotting
26.9,1026.09,Rotting
26.92,1026.11,Rotting
26.93,1026.09,Rotting
26.93,1026.11,Rotting
26.96,1026.09,Rotting
26.9,1026.11,Rotting
26.92,1026.09,Rotting
26.95,1026.07,Rotting
26.98,1026.05,Rotting
27.01,1026.03,Rotting
27,1026.02,Rotting
27.03,1026.01,Rotting
27.06,1026.03,Rotting
27.06,1026.02,Rotting
27.04,1026.05,Rotting
27.08,1026.03,Rotting
27.09,1026.05,Rotting
27.06,1026.03,Rotting
27.04,1026.02,Rotting
27.07,1026.01,Rotting
27.07,1026.03,Rotting
27.08,1026.05,Rotting
27.13,1026.07,Rotting
27.16,1026.05,Rotting
27.22,1026.07,Rotting
27.23,1026.05,Rotting
27.27,1026.07,Rotting
27.3,1026.05,Rotting
27.34,1026.07,Rotting
27.37,1026.05,Rotting
27.39,1026.07,Rotting
27.41,1026.09,Rotting
27.38,1026.07,Rotting
27.36,1026.05,Rotting
27.36,1026.07,Rotting
27.37,1026.09,Rotting
27.38,1026.11,Rotting
27.32,1026.09,Rotting
27.27,1026.11,Rotting
27.25,1026.09,Rotting
27.25,1026.07,Rotting
27.19,1026.09,Rotting
27.23,1026.07,Rotting
27.26,1026.05,Rotting
27.28,1026.07,Rotting
27.3,1026.05,Rotting
27.24,1026.03,Rotting
27.27,1026.02,Rotting
27.24,1026.01,Rotting
27.25,1026,Rotting
27.23,1025.99,Rotting
27.25,1025.98,Rotting
27.25,1025.97,Rotting
27.23,1025.99,Rotting
27.25,1026.01,Rotting
27.25,1026.03,Rotting
27.24,1026.02,Rotting
27.26,1026.01,Rotting
27.25,1026.03,Rotting
27.25,1026.02,Rotting
27.27,1026.05,Rotting
27.32,1026.07,Rotting
27.28,1026.09,Rotting
27.25,1026.11,Rotting
27.27,1026.13,Rotting
27.3,1026.15,Rotting
27.33,1026.13,Rotting
27.33,1026.15,Rotting
27.36,1026.13,Rotting
27.37,1026.11,Rotting
27.38,1026.13,Rotting
27.4,1026.15,Rotting
27.4,1026.13,Rotting
27.38,1026.15,Rotting
27.41,1026.18,Rotting
27.38,1026.16,Rotting
27.4,1026.18,Rotting
27.38,1026.16,Rotting
27.32,1026.14,Rotting
27.22,1026.16,Rotting
27.21,1026.14,Rotting
27.24,1026.12,Rotting
27.24,1026.1,Rotting
27.23,1026.08,Rotting
27.25,1026.1,Rotting
27.29,1026.08,Rotting
27.22,1026.06,Rotting
27.21,1026.04,Rotting
27.2,1026.02,Rotting
27.1,1026.05,Rotting
27.07,1026.03,Rotting
27.19,1026.02,Rotting
27.28,1026.05,Rotting
27.28,1026.07,Rotting
27.3,1026.09,Rotting
27.37,1026.11,Rotting
27.27,1026.09,Rotting
27.23,1026.07,Rotting
27.21,1026.09,Rotting
27.32,1026.07,Rotting
27.36,1026.09,Rotting
27.37,1026.11,Rotting
27.39,1026.09,Rotting
27.25,1026.11,Rotting
27,1026.09,Rotting
26.78,1026.11,Rotting
26.78,1026.09,Rotting
26.95,1026.07,Rotting
27.02,1026.05,Rotting
27.08,1026.07,Rotting
26.94,1026.09,Rotting
27.04,1026.07,Rotting
27.04,1026.05,Rotting
26.9,1026.03,Rotting
26.89,1026.02,Rotting
27,1026.05,Rotting
26.96,1026.03,Rotting
26.9,1026.05,Rotting
26.92,1026.03,Rotting
27.04,1026.02,Rotting
27.01,1026.05,Rotting
27.04,1026.03,Rotting
26.96,1026.02,Rotting
26.94,1026.01,Rotting
26.96,1026.03,Rotting
27.01,1026.05,Rotting
26.97,1026.03,Rotting
27.05,1026.05,Rotting
26.95,1026.07,Rotting
26.83,1026.09,Rotting
26.86,1026.07,Rotting
26.94,1026.05,Rotting
27.06,1026.07,Rotting
27.02,1026.09,Rotting
27.01,1026.07,Rotting
26.89,1026.05,Rotting
26.89,1026.07,Rotting
26.78,1026.05,Rotting
26.71,1026.03,Rotting
26.78,1026.02,Rotting
26.87,1026.01,Rotting
26.81,1026.03,Rotting
26.84,1026.02,Rotting
26.95,1026.05,Rotting
26.96,1026.03,Rotting
27,1026.02,Rotting
27.02,1026.01,Rotting
26.98,1026.03,Rotting
26.85,1026.02,Rotting
26.75,1026.05,Rotting
26.76,1026.07,Rotting
26.84,1026.09,Rotting
26.77,1026.07,Rotting
26.87,1026.09,Rotting
26.74,1026.07,Rotting
26.85,1026.05,Rotting
26.83,1026.03,Rotting
26.86,1026.02,Rotting
26.7,1026.01,Rotting
26.51,1026.03,Rotting
26.62,1026.05,Rotting
26.48,1026.07,Rotting
26.6,1026.09,Rotting
26.49,1026.07,Rotting
26.41,1026.09,Rotting
26.66,1026.11,Rotting
26.46,1026.09,Rotting
26.46,1026.11,Rotting
26.77,1026.13,Rotting
26.94,1026.15,Rotting
27.01,1026.18,Rotting
26.84,1026.16,Rotting
26.8,1026.14,Rotting
26.73,1026.16,Rotting
26.67,1026.14,Rotting
26.74,1026.12,Rotting
26.67,1026.14,Rotting
26.82,1026.16,Rotting
26.91,1026.18,Rotting
26.98,1026.2,Rotting
27.03,1026.18,Rotting
26.96,1026.16,Rotting
27.06,1026.14,Rotting
27.1,1026.12,Rotting
27.1,1026.14,Rotting
27.01,1026.16,Rotting
27.01,1026.18,Rotting
26.95,1026.16,Rotting
27.08,1026.18,Rotting
27.09,1026.16,Rotting
27.11,1026.18,Rotting
26.94,1026.16,Rotting
26.89,1026.18,Rotting
26.87,1026.16,Rotting
26.94,1026.14,Rotting
26.91,1026.12,Rotting
27.05,1026.1,Rotting
27.06,1026.12,Rotting
27.1,1026.14,Rotting
27.07,1026.12,Rotting
26.87,1026.14,Rotting
26.73,1026.12,Rotting
26.55,1026.14,Rotting
26.73,1026.12,Rotting
26.87,1026.1,Rotting
26.87,1026.08,Rotting
26.93,1026.1,Rotting
26.96,1026.12,Rotting
26.81,1026.1,Rotting
26.92,1026.12,Rotting
26.78,1026.14,Rotting
26.84,1026.12,Rotting
26.69,1026.14,Rotting
26.89,1026.16,Rotting
27.02,1026.14,Rotting
26.82,1026.12,Rotting
26.5,1026.1,Rotting
26.43,1026.12,Rotting
26.44,1026.14,Rotting
26.35,1026.16,Rotting
26.43,1026.18,Rotting
26.62,1026.16,Rotting
26.71,1026.14,Rotting
26.82,1026.16,Rotting
26.58,1026.14,Rotting
26.48,1026.12,Rotting
26.5,1026.14,Rotting
26.44,1026.12,Rotting
26.53,1026.1,Rotting
26.66,1026.08,Rotting
26.78,1026.06,Rotting
26.86,1026.04,Rotting
26.89,1026.02,Rotting
26.9,1026.01,Rotting
26.89,1026,Rotting
26.82,1025.99,Rotting
26.77,1026.01,Rotting
26.82,1026.03,Rotting
26.78,1026.05,Rotting
26.74,1026.03,Rotting
26.58,1026.05,Rotting
26.5,1026.07,Rotting
26.64,1026.09,Rotting
26.69,1026.07,Rotting
26.74,1026.09,Rotting
26.81,1026.11,Rotting
26.7,1026.13,Rotting
26.8,1026.11,Rotting
26.85,1026.13,Rotting
26.88,1026.11,Rotting
26.9,1026.13,Rotting
26.89,1026.15,Rotting
26.9,1026.18,Rotting
26.83,1026.16,Rotting
26.81,1026.14,Rotting
26.76,1026.12,Rotting
26.56,1026.1,Rotting
26.64,1026.08,Rotting
26.6,1026.1,Rotting
26.51,1026.12,Rotting
26.65,1026.1,Rotting
26.57,1026.08,Rotting
26.69,1026.1,Rotting
26.77,1026.08,Rotting
26.8,1026.06,Rotting
26.79,1026.08,Rotting
26.76,1026.1,Rotting
26.78,1026.08,Rotting
26.79,1026.1,Rotting
26.81,1026.12,Rotting
26.81,1026.14,Rotting
26.81,1026.16,Rotting
26.81,1026.14,Rotting
26.82,1026.12,Rotting
26.8,1026.1,Rotting
26.79,1026.08,Rotting
26.75,1026.1,Rotting
26.78,1026.12,Rotting
26.79,1026.14,Rotting
26.79,1026.16,Rotting
26.8,1026.14,Rotting
26.78,1026.12,Rotting
26.77,1026.14,Rotting
26.76,1026.12,Rotting
26.74,1026.1,Rotting
26.74,1026.12,Rotting
26.74,1026.14,Rotting
26.73,1026.12,Rotting
26.71,1026.1,Rotting
26.73,1026.12,Rotting
26.69,1026.1,Rotting
26.68,1026.08,Rotting
26.69,1026.06,Rotting
26.69,1026.08,Rotting
26.67,1026.1,Rotting
26.68,1026.08,Rotting
26.67,1026.1,Rotting
26.66,1026.12,Rotting
26.63,1026.14,Rotting
26.62,1026.16,Rotting
26.62,1026.18,Rotting
26.65,1026.2,Rotting
26.66,1026.18,Rotting
26.66,1026.2,Rotting
26.67,1026.18,Rotting
26.67,1026.2,Rotting
26.67,1026.18,Rotting
26.66,1026.16,Rotting
26.65,1026.18,Rotting
26.66,1026.2,Rotting
26.66,1026.22,Rotting
26.66,1026.2,Rotting
26.66,1026.22,Rotting
26.67,1026.24,Rotting
26.65,1026.26,Rotting
26.66,1026.24,Rotting
26.66,1026.26,Rotting
26.67,1026.28,Rotting
26.65,1026.3,Rotting
26.65,1026.28,Rotting
26.66,1026.3,Rotting
26.65,1026.28,Rotting
26.67,1026.26,Rotting
26.67,1026.24,Rotting
26.66,1026.26,Rotting
26.67,1026.24,Rotting
26.69,1026.26,Rotting
26.67,1026.28,Rotting
26.67,1026.26,Rotting
26.67,1026.24,Rotting
26.67,1026.22,Rotting
26.65,1026.24,Rotting
26.67,1026.22,Rotting
26.66,1026.24,Rotting
26.66,1026.22,Rotting
26.65,1026.24,Rotting
26.66,1026.22,Rotting
26.65,1026.2,Rotting
26.67,1026.22,Rotting
26.66,1026.2,Rotting
26.67,1026.22,Rotting
26.68,1026.24,Rotting
26.69,1026.26,Rotting
26.68,1026.28,Rotting
26.68,1026.26,Rotting
26.68,1026.28,Rotting
26.68,1026.26,Rotting
26.7,1026.24,Rotting
26.7,1026.26,Rotting
26.72,1026.28,Rotting
26.73,1026.3,Rotting
26.75,1026.32,Rotting
26.79,1026.34,Rotting
26.82,1026.36,Rotting
26.87,1026.38,Rotting
26.86,1026.36,Rotting
26.86,1026.34,Rotting
26.86,1026.32,Rotting
26.87,1026.3,Rotting
26.87,1026.32,Rotting
26.87,1026.34,Rotting
26.87,1026.32,Rotting
26.86,1026.3,Rotting
26.88,1026.28,Rotting
26.89,1026.3,Rotting
26.91,1026.28,Rotting
26.92,1026.26,Rotting
26.92,1026.28,Rotting
26.94,1026.3,Rotting
26.96,1026.28,Rotting
26.97,1026.26,Rotting
26.99,1026.24,Rotting
27.02,1026.26,Rotting
27.06,1026.28,Rotting
27.09,1026.26,Rotting
27.1,1026.24,Rotting
27.11,1026.26,Rotting
27.1,1026.24,Rotting
27.11,1026.22,Rotting
27.11,1026.2,Rotting
27.15,1026.22,Rotting
27.15,1026.2,Rotting
27.21,1026.18,Rotting
27.18,1026.2,Rotting
27.21,1026.22,Rotting
27.22,1026.24,Rotting
27.19,1026.26,Rotting
27.23,1026.28,Rotting
27.23,1026.3,Rotting
27.29,1026.28,Rotting
27.31,1026.26,Rotting
27.31,1026.24,Rotting
27.34,1026.22,Rotting
27.34,1026.2,Rotting
27.35,1026.18,Rotting
27.37,1026.2,Rotting
27.39,1026.22,Rotting
27.4,1026.24,Rotting
27.4,1026.22,Rotting
27.44,1026.24,Rotting
27.46,1026.22,Rotting
27.47,1026.2,Rotting
27.47,1026.18,Rotting
27.52,1026.16,Rotting
27.55,1026.18,Rotting
27.59,1026.16,Rotting
27.57,1026.18,Rotting
27.58,1026.16,Rotting
27.6,1026.18,Rotting
27.62,1026.2,Rotting
27.65,1026.22,Rotting
27.69,1026.2,Rotting
27.75,1026.18,Rotting
27.79,1026.16,Rotting
27.76,1026.14,Rotting
27.77,1026.16,Rotting
27.77,1026.14,Rotting
27.78,1026.16,Rotting
27.8,1026.14,Rotting
27.82,1026.16,Rotting
27.83,1026.18,Rotting
27.84,1026.2,Rotting
27.84,1026.22,Rotting
27.92,1026.2,Rotting
27.95,1026.18,Rotting
27.93,1026.2,Rotting
27.93,1026.18,Rotting
27.94,1026.16,Rotting
27.97,1026.14,Rotting
27.99,1026.16,Rotting
28.02,1026.18,Rotting
28.02,1026.16,Rotting
28.07,1026.18,Rotting
28.08,1026.2,Rotting
28.13,1026.22,Rotting
28.14,1026.24,Rotting
28.14,1026.26,Rotting
28.15,1026.28,Rotting
28.2,1026.3,Rotting
28.21,1026.28,Rotting
28.2,1026.26,Rotting
28.2,1026.28,Rotting
28.19,1026.3,Rotting
28.2,1026.28,Rotting
28.25,1026.26,Rotting
28.24,1026.24,Rotting
28.24,1026.22,Rotting
28.15,1026.24,Rotting
28.08,1026.22,Rotting
27.99,1026.2,Rotting
27.96,1026.18,Rotting
27.87,1026.16,Rotting
27.85,1026.18,Rotting
27.84,1026.2,Rotting
27.82,1026.18,Rotting
27.92,1026.2,Rotting
27.92,1026.18,Rotting
27.92,1026.2,Rotting
27.92,1026.18,Rotting
27.96,1026.2,Rotting
27.96,1026.22,Rotting
27.94,1026.24,Rotting
27.9,1026.26,Rotting
27.92,1026.24,Rotting
27.94,1026.26,Rotting
28.01,1026.28,Rotting
27.99,1026.3,Rotting
27.96,1026.28,Rotting
27.91,1026.3,Rotting
27.9,1026.32,Rotting
27.9,1026.34,Rotting
27.89,1026.36,Rotting
27.83,1026.38,Rotting
27.81,1026.41,Rotting
27.88,1026.43,Rotting
27.91,1026.41,Rotting
28.03,1026.43,Rotting
28.08,1026.41,Rotting
28.15,1026.43,Rotting
28.15,1026.45,Rotting
28.11,1026.47,Rotting
28.09,1026.45,Rotting
28.08,1026.43,Rotting
28.09,1026.41,Rotting
28.07,1026.43,Rotting
28.03,1026.45,Rotting
28.03,1026.47,Rotting
28.03,1026.45,Rotting
28.07,1026.43,Rotting
28.08,1026.41,Rotting
28.08,1026.43,Rotting
28.07,1026.41,Rotting
28.02,1026.39,Rotting
28.06,1026.41,Rotting
28.06,1026.43,Rotting
28.01,1026.41,Rotting
28.03,1026.43,Rotting
28.04,1026.45,Rotting
28.09,1026.43,Rotting
28.1,1026.41,Rotting
28.13,1026.39,Rotting
28.17,1026.41,Rotting
28.16,1026.43,Rotting
28.15,1026.41,Rotting
28.2,1026.39,Rotting
28.18,1026.37,Rotting
28.24,1026.35,Rotting
28.19,1026.37,Rotting
28.14,1026.39,Rotting
28.16,1026.37,Rotting
28.17,1026.39,Rotting
28.15,1026.37,Rotting
28.15,1026.39,Rotting
28.21,1026.41,Rotting
28.27,1026.39,Rotting
28.22,1026.37,Rotting
28.26,1026.39,Rotting
28.27,1026.41,Rotting
28.25,1026.43,Rotting
28.27,1026.41,Rotting
28.26,1026.39,Rotting
28.25,1026.41,Rotting
28.27,1026.39,Rotting
28.24,1026.41,Rotting
28.2,1026.39,Rotting
28.19,1026.41,Rotting
28.17,1026.39,Rotting
28.17,1026.41,Rotting
28.16,1026.43,Rotting
28.21,1026.41,Rotting
28.18,1026.39,Rotting
28.29,1026.37,Rotting
28.47,1026.35,Rotting
28.57,1026.37,Rotting
28.66,1026.35,Rotting
28.7,1026.37,Rotting
28.68,1026.39,Rotting
28.63,1026.41,Rotting
28.71,1026.43,Rotting
28.68,1026.45,Rotting
28.67,1026.47,Rotting
28.68,1026.45,Rotting
28.71,1026.43,Rotting
28.71,1026.45,Rotting
28.69,1026.47,Rotting
28.74,1026.45,Rotting
28.73,1026.43,Rotting
28.69,1026.41,Rotting
28.69,1026.43,Rotting
28.68,1026.45,Rotting
28.66,1026.43,Rotting
28.72,1026.41,Rotting
28.68,1026.39,Rotting
28.7,1026.37,Rotting
28.65,1026.39,Rotting
28.61,1026.41,Rotting
28.69,1026.39,Rotting
28.74,1026.41,Rotting
28.88,1026.43,Rotting
28.85,1026.41,Rotting
28.77,1026.43,Rotting
28.73,1026.41,Rotting
28.71,1026.39,Rotting
28.63,1026.41,Rotting
28.58,1026.43,Rotting
28.59,1026.45,Rotting
28.54,1026.47,Rotting
28.5,1026.49,Rotting
28.5,1026.47,Rotting
28.52,1026.45,Rotting
28.53,1026.47,Rotting
28.53,1026.49,Rotting
28.55,1026.47,Rotting
28.52,1026.45,Rotting
28.5,1026.47,Rotting
28.56,1026.49,Rotting
28.55,1026.51,Rotting
28.5,1026.53,Rotting
28.54,1026.55,Rotting
28.57,1026.57,Rotting
28.53,1026.55,Rotting
28.5,1026.57,Rotting
28.52,1026.55,Rotting
28.46,1026.57,Rotting
28.45,1026.59,Rotting
28.43,1026.61,Rotting
28.44,1026.59,Rotting
28.48,1026.61,Rotting
28.42,1026.59,Rotting
28.42,1026.61,Rotting
28.41,1026.59,Rotting
28.36,1026.57,Rotting
28.44,1026.59,Rotting
28.39,1026.61,Rotting
28.4,1026.59,Rotting
28.31,1026.57,Rotting
28.28,1026.55,Rotting
28.3,1026.57,Rotting
28.32,1026.55,Rotting
28.41,1026.53,Rotting
28.34,1026.55,Rotting
28.33,1026.57,Rotting
28.32,1026.59,Rotting
28.34,1026.61,Rotting
28.32,1026.59,Rotting
28.34,1026.57,Rotting
28.28,1026.59,Rotting
28.22,1026.57,Rotting
28.24,1026.59,Rotting
28.29,1026.57,Rotting
28.24,1026.55,Rotting
28.26,1026.57,Rotting
28.2,1026.55,Rotting
28.21,1026.53,Rotting
28.23,1026.55,Rotting
28.25,1026.53,Rotting
28.26,1026.51,Rotting
28.21,1026.53,Rotting
28.17,1026.55,Rotting
28.22,1026.57,Rotting
28.22,1026.59,Rotting
28.23,1026.57,Rotting
28.23,1026.55,Rotting
28.24,1026.53,Rotting
28.22,1026.51,Rotting
28.21,1026.53,Rotting
28.19,1026.51,Rotting
28.17,1026.49,Rotting
28.2,1026.47,Rotting
28.14,1026.45,Rotting
28.13,1026.47,Rotting
28.08,1026.45,Rotting
28.08,1026.43,Rotting
28.08,1026.45,Rotting
28.13,1026.47,Rotting
28.14,1026.49,Rotting
28.15,1026.47,Rotting
28.14,1026.49,Rotting
28.13,1026.47,Rotting
28.11,1026.45,Rotting
28.14,1026.47,Rotting
28.09,1026.49,Rotting
28.07,1026.51,Rotting
28.1,1026.49,Rotting
28.07,1026.47,Rotting
28.1,1026.45,Rotting
28.09,1026.47,Rotting
28.05,1026.45,Rotting
28.07,1026.47,Rotting
28.05,1026.49,Rotting
28.01,1026.47,Rotting
27.99,1026.49,Rotting
28.01,1026.51,Rotting
28.13,1026.49,Rotting
28.29,1026.47,Rotting
28.38,1026.49,Rotting
28.43,1026.51,Rotting
28.27,1026.53,Rotting
28.17,1026.55,Rotting
28.24,1026.57,Rotting
28.21,1026.55,Rotting
28.22,1026.53,Rotting
28.23,1026.55,Rotting
28.15,1026.57,Rotting
28.12,1026.59,Rotting
28.12,1026.61,Rotting
28.09,1026.63,Rotting
28.04,1026.65,Rotting
28.06,1026.68,Rotting
28.07,1026.7,Rotting
28.04,1026.68,Rotting
27.95,1026.7,Rotting
27.9,1026.68,Rotting
27.88,1026.7,Rotting
27.83,1026.72,Rotting
27.78,1026.7,Rotting
27.84,1026.72,Rotting
27.85,1026.7,Rotting
27.83,1026.68,Rotting
27.85,1026.7,Rotting
27.82,1026.68,Rotting
27.76,1026.66,Rotting
27.77,1026.68,Rotting
27.87,1026.66,Rotting
27.9,1026.64,Rotting
27.8,1026.66,Rotting
27.72,1026.64,Rotting
27.61,1026.66,Rotting
27.61,1026.64,Rotting
27.61,1026.62,Rotting
27.61,1026.6,Rotting
27.61,1026.58,Rotting
27.59,1026.6,Rotting
27.6,1026.62,Rotting
27.61,1026.64,Rotting
27.57,1026.62,Rotting
27.61,1026.6,Rotting
27.58,1026.58,Rotting
27.59,1026.56,Rotting
27.57,1026.54,Rotting
27.58,1026.56,Rotting
27.58,1026.58,Rotting
27.59,1026.6,Rotting
27.54,1026.62,Rotting
27.52,1026.64,Rotting
27.56,1026.66,Rotting
27.51,1026.68,Rotting
27.49,1026.7,Rotting
27.47,1026.72,Rotting
27.52,1026.7,Rotting
27.64,1026.68,Rotting
27.62,1026.66,Rotting
27.59,1026.68,Rotting
27.54,1026.7,Rotting
27.58,1026.68,Rotting
27.52,1026.7,Rotting
27.54,1026.68,Rotting
27.53,1026.7,Rotting
27.52,1026.68,Rotting
27.47,1026.7,Rotting
27.46,1026.72,Rotting
27.46,1026.7,Rotting
27.54,1026.72,Rotting
27.56,1026.7,Rotting
27.56,1026.72,Rotting
27.61,1026.74,Rotting
27.57,1026.76,Rotting
27.59,1026.74,Rotting
27.6,1026.76,Rotting
27.68,1026.78,Rotting
27.71,1026.76,Rotting
27.67,1026.78,Rotting
27.48,1026.76,Rotting
27.51,1026.78,Rotting
27.44,1026.8,Rotting
27.51,1026.82,Rotting
27.55,1026.8,Rotting
27.58,1026.78,Rotting
27.64,1026.76,Rotting
27.62,1026.78,Rotting
27.68,1026.8,Rotting
27.76,1026.78,Rotting
27.67,1026.76,Rotting
27.63,1026.74,Rotting
27.52,1026.76,Rotting
27.56,1026.74,Rotting
27.48,1026.76,Rotting
27.51,1026.74,Rotting
27.42,1026.72,Rotting
27.46,1026.7,Rotting
27.49,1026.68,Rotting
27.53,1026.66,Rotting
27.45,1026.64,Rotting
27.44,1026.66,Rotting
27.27,1026.68,Rotting
27.22,1026.66,Rotting
27.15,1026.64,Rotting
27.07,1026.66,Rotting
27.03,1026.64,Rotting
26.96,1026.66,Rotting
26.99,1026.64,Rotting
27.13,1026.62,Rotting
27.18,1026.6,Rotting
27.2,1026.62,Rotting
27.27,1026.64,Rotting
27.25,1026.66,Rotting
27.27,1026.68,Rotting
27.27,1026.66,Rotting
27.27,1026.64,Rotting
27.22,1026.66,Rotting
27.15,1026.64,Rotting
27.19,1026.66,Rotting
27.35,1026.64,Rotting
27.41,1026.66,Rotting
27.35,1026.64,Rotting
27.25,1026.66,Rotting
27.22,1026.68,Rotting
27.25,1026.7,Rotting
27.33,1026.72,Rotting
27.35,1026.7,Rotting
27.17,1026.68,Rotting
27.07,1026.7,Rotting
27.09,1026.72,Rotting
27,1026.74,Rotting
27,1026.72,Rotting
26.92,1026.7,Rotting
26.93,1026.72,Rotting
26.88,1026.7,Rotting
26.78,1026.68,Rotting
26.95,1026.7,Rotting
26.95,1026.72,Rotting
26.39,1026.74,Rotting
26.47,1026.72,Rotting
26.49,1026.74,Rotting
26.52,1026.72,Rotting
26.6,1026.74,Rotting
26.69,1026.72,Rotting
26.86,1026.74,Rotting
26.88,1026.76,Rotting
27.01,1026.78,Rotting
27.1,1026.8,Rotting
27.15,1026.82,Rotting
27.26,1026.84,Rotting
27.21,1026.86,Rotting
27.21,1026.84,Rotting
27.13,1026.82,Rotting
27.09,1026.8,Rotting
27.14,1026.78,Rotting
27.11,1026.76,Rotting
27.05,1026.78,Rotting
27.03,1026.8,Rotting
27.04,1026.82,Rotting
27.07,1026.8,Rotting
27.05,1026.82,Rotting
27.01,1026.84,Rotting
27.05,1026.82,Rotting
27.06,1026.8,Rotting
27.04,1026.78,Rotting
27.02,1026.8,Rotting
27.01,1026.78,Rotting
27.04,1026.76,Rotting
27.03,1026.74,Rotting
27.02,1026.76,Rotting
27.06,1026.74,Rotting
27.05,1026.76,Rotting
27.06,1026.78,Rotting
27.14,1026.76,Rotting
27.14,1026.78,Rotting
27.14,1026.76,Rotting
27.18,1026.74,Rotting
27.2,1026.72,Rotting
27.32,1026.74,Rotting
27.36,1026.76,Rotting
27.29,1026.74,Rotting
27.27,1026.72,Rotting
27.2,1026.7,Rotting
27.12,1026.72,Rotting
27.1,1026.7,Rotting
27.11,1026.68,Rotting
27.14,1026.7,Rotting
27.09,1026.72,Rotting
27.11,1026.74,Rotting
27.1,1026.76,Rotting
27.12,1026.78,Rotting
27.06,1026.76,Rotting
27.1,1026.78,Rotting
27.1,1026.76,Rotting
27.1,1026.74,Rotting
27.08,1026.76,Rotting
27.02,1026.74,Rotting
27.02,1026.72,Rotting
27,1026.7,Rotting
27.07,1026.72,Rotting
27,1026.74,Rotting
27.05,1026.76,Rotting
27.02,1026.78,Rotting
26.97,1026.8,Rotting
27,1026.78,Rotting
26.99,1026.8,Rotting
26.93,1026.82,Rotting
26.91,1026.8,Rotting
26.92,1026.78,Rotting
26.95,1026.76,Rotting
26.92,1026.74,Rotting
26.9,1026.76,Rotting
26.9,1026.78,Rotting
26.87,1026.76,Rotting
26.85,1026.78,Rotting
26.81,1026.76,Rotting
26.82,1026.78,Rotting
26.89,1026.8,Rotting
26.91,1026.78,Rotting
26.95,1026.8,Rotting
26.98,1026.78,Rotting
