Temp,Chicken,Label
26.67,1034.38,Rotting
26.67,1034.4,Rotting
26.67,1034.38,Rotting
26.67,1034.4,Rotting
26.65,1034.38,Rotting
26.67,1034.36,Rotting
26.66,1034.34,Rotting
26.66,1034.32,Rotting
26.65,1034.3,Rotting
26.66,1034.28,Rotting
26.65,1034.3,Rotting
26.67,1034.32,Rotting
26.66,1034.3,Rotting
26.67,1034.32,Rotting
26.68,1034.34,Rotting
26.69,1034.32,Rotting
26.68,1034.3,Rotting
26.68,1034.32,Rotting
26.68,1034.34,Rotting
26.68,1034.32,Rotting
26.7,1034.3,Rotting
26.7,1034.28,Rotting
26.72,1034.3,Rotting
26.73,1034.32,Rotting
26.75,1034.34,Rotting
26.79,1034.36,Rotting
26.82,1034.34,Rotting
26.87,1034.36,Rotting
26.86,1034.38,Rotting
26.86,1034.4,Rotting
26.86,1034.38,Rotting
26.87,1034.4,Rotting
26.87,1034.42,Rotting
26.87,1034.44,Rotting
26.87,1034.42,Rotting
26.86,1034.44,Rotting
26.88,1034.46,Rotting
26.89,1034.44,Rotting
26.91,1034.46,Rotting
26.92,1034.44,Rotting
26.92,1034.42,Rotting
26.94,1034.44,Rotting
26.96,1034.46,Rotting
26.97,1034.48,Rotting
26.99,1034.5,Rotting
27.02,1034.48,Rotting
27.06,1034.46,Rotting
27.09,1034.48,Rotting
27.1,1034.5,Rotting
27.11,1034.48,Rotting
27.1,1034.46,Rotting
27.11,1034.48,Rotting
27.11,1034.46,Rotting
27.15,1034.48,Rotting
27.15,1034.46,Rotting
27.21,1034.48,Rotting
27.18,1034.5,Rotting
27.21,1034.48,Rotting
27.22,1034.46,Rotting
27.19,1034.44,Rotting
27.23,1034.46,Rotting
27.23,1034.48,Rotting
27.29,1034.46,Rotting
27.31,1034.44,Rotting
27.31,1034.46,Rotting
27.34,1034.48,Rotting
27.34,1034.46,Rotting
27.35,1034.48,Rotting
27.37,1034.46,Rotting
27.39,1034.48,Rotting
27.4,1034.46,Rotting
27.4,1034.48,Rotting
27.44,1034.5,Rotting
27.46,1034.48,Rotting
27.47,1034.5,Rotting
27.47,1034.52,Rotting
27.52,1034.5,Rotting
27.55,1034.52,Rotting
27.59,1034.5,Rotting
27.57,1034.48,Rotting
27.58,1034.46,Rotting
27.6,1034.48,Rotting
27.62,1034.5,Rotting
27.65,1034.52,Rotting
27.69,1034.5,Rotting
27.75,1034.52,Rotting
27.79,1034.5,Rotting
27.76,1034.52,Rotting
27.77,1034.5,Rotting
27.77,1034.52,Rotting
27.78,1034.54,Rotting
27.8,1034.56,Rotting
27.82,1034.58,Rotting
27.83,1034.6,Rotting
27.84,1034.62,Rotting
27.84,1034.64,Rotting
27.92,1034.66,Rotting
27.95,1034.68,Rotting
27.93,1034.7,Rotting
27.93,1034.72,Rotting
27.94,1034.74,Rotting
27.97,1034.76,Rotting
27.99,1034.78,Rotting
28.02,1034.8,Rotting
28.02,1034.78,Rotting
28.07,1034.8,Rotting
28.08,1034.82,Rotting
28.13,1034.84,Rotting
28.14,1034.86,Rotting
28.14,1034.88,Rotting
28.15,1034.9,Rotting
28.2,1034.88,Rotting
28.21,1034.9,Rotting
28.2,1034.92,Rotting
28.2,1034.94,Rotting
28.19,1034.96,Rotting
28.2,1034.94,Rotting
28.25,1034.96,Rotting
28.24,1034.94,Rotting
28.24,1034.92,Rotting
28.15,1034.94,Rotting
28.08,1034.96,Rotting
27.99,1034.98,Rotting
27.96,1035,Rotting
27.87,1035.02,Rotting
27.85,1035,Rotting
27.84,1035.02,Rotting
27.82,1035.04,Rotting
27.92,1035.03,Rotting
27.92,1035.05,Rotting
27.92,1035.03,Rotting
27.92,1035.01,Rotting
27.96,1035.03,Rotting
27.96,1035.05,Rotting
27.94,1035.03,Rotting
27.9,1035.01,Rotting
27.92,1035.03,Rotting
27.94,1035.01,Rotting
28.01,1034.99,Rotting
27.99,1034.97,Rotting
27.96,1034.95,Rotting
27.91,1034.93,Rotting
27.9,1034.95,Rotting
27.9,1034.97,Rotting
27.89,1034.99,Rotting
27.83,1035.01,Rotting
27.81,1034.99,Rotting
27.88,1035.01,Rotting
27.91,1034.99,Rotting
28.03,1034.97,Rotting
28.08,1034.99,Rotting
28.15,1035.01,Rotting
28.15,1035.03,Rotting
28.11,1035.01,Rotting
28.09,1034.99,Rotting
28.08,1035.01,Rotting
28.09,1035.03,Rotting
28.07,1035.01,Rotting
28.03,1035.03,Rotting
28.03,1035.05,Rotting
28.03,1035.07,Rotting
28.07,1035.05,Rotting
28.08,1035.03,Rotting
28.08,1035.01,Rotting
28.07,1034.99,Rotting
28.02,1034.97,Rotting
28.06,1034.99,Rotting
28.06,1034.97,Rotting
28.01,1034.99,Rotting
28.03,1035.01,Rotting
28.04,1034.99,Rotting
28.09,1035.01,Rotting
28.1,1035.03,Rotting
28.13,1035.01,Rotting
28.17,1035.03,Rotting
28.16,1035.05,Rotting
28.15,1035.07,Rotting
28.2,1035.09,Rotting
28.18,1035.11,Rotting
28.24,1035.09,Rotting
28.19,1035.11,Rotting
28.14,1035.13,Rotting
28.16,1035.15,Rotting
28.17,1035.13,Rotting
28.15,1035.11,Rotting
28.15,1035.13,Rotting
28.21,1035.11,Rotting
28.27,1035.13,Rotting
28.22,1035.11,Rotting
28.26,1035.13,Rotting
28.27,1035.11,Rotting
28.25,1035.13,Rotting
28.27,1035.11,Rotting
28.26,1035.13,Rotting
28.25,1035.15,Rotting
28.27,1035.13,Rotting
28.24,1035.11,Rotting
28.2,1035.09,Rotting
28.19,1035.07,Rotting
28.17,1035.05,Rotting
28.17,1035.07,Rotting
28.16,1035.05,Rotting
28.21,1035.03,Rotting
28.18,1035.01,Rotting
28.29,1035.03,Rotting
28.47,1035.01,Rotting
28.57,1035.03,Rotting
28.66,1035.05,Rotting
28.7,1035.03,Rotting
28.68,1035.05,Rotting
28.63,1035.07,Rotting
28.71,1035.09,Rotting
28.68,1035.07,Rotting
28.67,1035.05,Rotting
28.68,1035.03,Rotting
28.71,1035.05,Rotting
28.71,1035.03,Rotting
28.69,1035.01,Rotting
28.74,1034.99,Rotting
28.73,1035.01,Rotting
28.69,1035.03,Rotting
28.69,1035.01,Rotting
28.68,1035.03,Rotting
28.66,1035.01,Rotting
28.72,1034.99,Rotting
28.68,1035.01,Rotting
28.7,1035.03,Rotting
28.65,1035.05,Rotting
28.61,1035.03,Rotting
28.69,1035.01,Rotting
28.74,1034.99,Rotting
28.88,1034.97,Rotting
28.85,1034.99,Rotting
28.77,1035.01,Rotting
28.73,1034.99,Rotting
28.71,1035.01,Rotting
28.63,1034.99,Rotting
28.58,1035.01,Rotting
28.59,1034.99,Rotting
28.54,1034.97,Rotting
28.5,1034.99,Rotting
28.5,1035.01,Rotting
28.52,1034.99,Rotting
28.53,1034.97,Rotting
28.53,1034.99,Rotting
28.55,1034.97,Rotting
28.52,1034.95,Rotting
28.5,1034.97,Rotting
28.56,1034.99,Rotting
28.55,1035.01,Rotting
28.5,1035.03,Rotting
28.54,1035.01,Rotting
28.57,1034.99,Rotting
28.53,1034.97,Rotting
28.5,1034.95,Rotting
28.52,1034.93,Rotting
28.46,1034.91,Rotting
28.45,1034.89,Rotting
28.43,1034.91,Rotting
28.44,1034.93,Rotting
28.48,1034.95,Rotting
28.42,1034.97,Rotting
28.42,1034.99,Rotting
28.41,1035.01,Rotting
28.36,1035.03,Rotting
28.44,1035.01,Rotting
28.39,1035.03,Rotting
28.4,1035.05,Rotting
28.31,1035.03,Rotting
28.28,1035.05,Rotting
28.3,1035.03,Rotting
28.32,1035.01,Rotting
28.41,1035.03,Rotting
28.34,1035.01,Rotting
28.33,1034.99,Rotting
28.32,1034.97,Rotting
28.34,1034.95,Rotting
28.32,1034.97,Rotting
28.34,1034.95,Rotting
28.28,1034.97,Rotting
28.22,1034.99,Rotting
28.24,1035.01,Rotting
28.29,1035.03,Rotting
28.24,1035.05,Rotting
28.26,1035.03,Rotting
28.2,1035.05,Rotting
28.21,1035.07,Rotting
28.23,1035.09,Rotting
28.25,1035.11,Rotting
28.26,1035.13,Rotting
28.21,1035.11,Rotting
28.17,1035.13,Rotting
28.22,1035.11,Rotting
28.22,1035.13,Rotting
28.23,1035.11,Rotting
28.23,1035.09,Rotting
28.24,1035.07,Rotting
28.22,1035.09,Rotting
28.21,1035.07,Rotting
28.19,1035.05,Rotting
28.17,1035.03,Rotting
28.2,1035.01,Rotting
28.14,1034.99,Rotting
28.13,1035.01,Rotting
28.08,1035.03,Rotting
28.08,1035.05,Rotting
28.08,1035.07,Rotting
28.13,1035.09,Rotting
28.14,1035.07,Rotting
28.15,1035.05,Rotting
28.14,1035.03,Rotting
28.13,1035.05,Rotting
28.11,1035.07,Rotting
28.14,1035.05,Rotting
28.09,1035.07,Rotting
28.07,1035.09,Rotting
28.1,1035.11,Rotting
28.07,1035.09,Rotting
28.1,1035.07,Rotting
28.09,1035.09,Rotting
28.05,1035.11,Rotting
28.07,1035.13,Rotting
28.05,1035.15,Rotting
28.01,1035.13,Rotting
27.99,1035.15,Rotting
28.01,1035.13,Rotting
28.13,1035.11,Rotting
28.29,1035.09,Rotting
28.38,1035.07,Rotting
28.43,1035.09,Rotting
28.27,1035.11,Rotting
28.17,1035.13,Rotting
28.24,1035.11,Rotting
28.21,1035.09,Rotting
28.22,1035.11,Rotting
28.23,1035.13,Rotting
28.15,1035.11,Rotting
28.12,1035.13,Rotting
28.12,1035.11,Rotting
28.09,1035.13,Rotting
28.04,1035.11,Rotting
28.06,1035.13,Rotting
28.07,1035.15,Rotting
28.04,1035.17,Rotting
27.95,1035.19,Rotting
27.9,1035.17,Rotting
27.88,1035.19,Rotting
27.83,1035.21,Rotting
27.78,1035.19,Rotting
27.84,1035.21,Rotting
27.85,1035.23,Rotting
27.83,1035.21,Rotting
27.85,1035.23,Rotting
27.82,1035.21,Rotting
27.76,1035.19,Rotting
27.77,1035.21,Rotting
27.87,1035.19,Rotting
27.9,1035.21,Rotting
27.8,1035.19,Rotting
27.72,1035.17,Rotting
27.61,1035.15,Rotting
27.61,1035.13,Rotting
27.61,1035.15,Rotting
27.61,1035.13,Rotting
27.61,1035.11,Rotting
27.59,1035.13,Rotting
27.6,1035.11,Rotting
27.61,1035.13,Rotting
27.57,1035.15,Rotting
27.61,1035.17,Rotting
27.58,1035.15,Rotting
27.59,1035.13,Rotting
27.57,1035.11,Rotting
27.58,1035.09,Rotting
27.58,1035.07,Rotting
27.59,1035.05,Rotting
27.54,1035.03,Rotting
27.52,1035.01,Rotting
27.56,1035.03,Rotting
27.51,1035.05,Rotting
27.49,1035.03,Rotting
27.47,1035.01,Rotting
27.52,1035.03,Rotting
27.64,1035.01,Rotting
27.62,1034.99,Rotting
27.59,1034.97,Rotting
27.54,1034.99,Rotting
27.58,1035.01,Rotting
27.52,1034.99,Rotting
27.54,1035.01,Rotting
27.53,1035.03,Rotting
27.52,1035.05,Rotting
27.47,1035.07,Rotting
27.46,1035.05,Rotting
27.46,1035.07,Rotting
27.54,1035.09,Rotting
27.56,1035.11,Rotting
27.56,1035.09,Rotting
27.61,1035.07,Rotting
27.57,1035.09,Rotting
27.59,1035.07,Rotting
27.6,1035.05,Rotting
27.68,1035.07,Rotting
27.71,1035.05,Rotting
27.67,1035.03,Rotting
27.48,1035.05,Rotting
27.51,1035.03,Rotting
27.44,1035.05,Rotting
27.51,1035.07,Rotting
27.55,1035.05,Rotting
27.58,1035.07,Rotting
27.64,1035.05,Rotting
27.62,1035.07,Rotting
27.68,1035.05,Rotting
27.76,1035.07,Rotting
27.67,1035.05,Rotting
27.63,1035.07,Rotting
27.52,1035.05,Rotting
27.56,1035.03,Rotting
27.48,1035.05,Rotting
27.51,1035.03,Rotting
27.42,1035.05,Rotting
27.46,1035.07,Rotting
27.49,1035.09,Rotting
27.53,1035.11,Rotting
27.45,1035.13,Rotting
27.44,1035.11,Rotting
27.27,1035.13,Rotting
27.22,1035.11,Rotting
27.15,1035.13,Rotting
27.07,1035.15,Rotting
27.03,1035.13,Rotting
26.96,1035.11,Rotting
26.99,1035.09,Rotting
27.13,1035.07,Rotting
27.18,1035.05,Rotting
27.2,1035.03,Rotting
27.27,1035.05,Rotting
27.25,1035.03,Rotting
27.27,1035.05,Rotting
27.27,1035.07,Rotting
27.27,1035.05,Rotting
27.22,1035.07,Rotting
27.15,1035.05,Rotting
27.19,1035.07,Rotting
27.35,1035.05,Rotting
27.41,1035.03,Rotting
27.35,1035.01,Rotting
27.25,1035.03,Rotting
27.22,1035.01,Rotting
27.25,1034.99,Rotting
27.33,1034.97,Rotting
27.35,1034.99,Rotting
27.17,1034.97,Rotting
27.07,1034.99,Rotting
27.09,1035.01,Rotting
27,1035.03,Rotting
27,1035.01,Rotting
26.92,1034.99,Rotting
26.93,1034.97,Rotting
26.88,1034.95,Rotting
26.78,1034.93,Rotting
26.95,1034.91,Rotting
26.95,1034.93,Rotting
26.39,1034.91,Rotting
26.47,1034.89,Rotting
26.49,1034.91,Rotting
26.52,1034.93,Rotting
26.6,1034.95,Rotting
26.69,1034.93,Rotting
26.86,1034.91,Rotting
26.88,1034.93,Rotting
27.01,1034.91,Rotting
27.1,1034.93,Rotting
27.15,1034.91,Rotting
27.26,1034.89,Rotting
27.21,1034.88,Rotting
27.21,1034.86,Rotting
27.13,1034.88,Rotting
27.09,1034.9,Rotting
27.14,1034.92,Rotting
27.11,1034.94,Rotting
27.05,1034.96,Rotting
27.03,1034.98,Rotting
27.04,1034.96,Rotting
27.07,1034.94,Rotting
27.05,1034.96,Rotting
27.01,1034.98,Rotting
27.05,1035,Rotting
27.06,1035.02,Rotting
27.04,1035,Rotting
27.02,1034.98,Rotting
27.01,1035,Rotting
27.04,1035.02,Rotting
27.03,1035,Rotting
27.02,1034.98,Rotting
27.06,1034.96,Rotting
27.05,1034.98,Rotting
27.06,1034.96,Rotting
27.14,1034.98,Rotting
27.14,1035,Rotting
27.14,1035.02,Rotting
27.18,1035.04,Rotting
27.2,1035.03,Rotting
27.32,1035.01,Rotting
27.36,1035.03,Rotting
27.29,1035.01,Rotting
27.27,1035.03,Rotting
27.2,1035.05,Rotting
27.12,1035.03,Rotting
27.1,1035.01,Rotting
27.11,1035.03,Rotting
27.14,1035.05,Rotting
27.09,1035.03,Rotting
27.11,1035.05,Rotting
27.1,1035.03,Rotting
27.12,1035.01,Rotting
27.06,1034.99,Rotting
27.1,1035.01,Rotting
27.1,1034.99,Rotting
27.1,1034.97,Rotting
27.08,1034.95,Rotting
27.02,1034.97,Rotting
27.02,1034.95,Rotting
27,1034.93,Rotting
27.07,1034.95,Rotting
27,1034.97,Rotting
27.05,1034.99,Rotting
27.02,1035.01,Rotting
26.97,1034.99,Rotting
27,1035.01,Rotting
26.99,1034.99,Rotting
26.93,1035.01,Rotting
26.91,1034.99,Rotting
26.92,1034.97,Rotting
26.95,1034.95,Rotting
26.92,1034.93,Rotting
26.9,1034.95,Rotting
26.9,1034.97,Rotting
26.87,1034.99,Rotting
26.85,1035.01,Rotting
26.81,1034.99,Rotting
26.82,1035.01,Rotting
26.89,1034.99,Rotting
26.91,1034.97,Rotting
26.95,1034.95,Rotting
26.98,1034.93,Rotting
26.98,1034.95,Rotting
